x,y,z,som,picos
-5.3711,30.2031,1.5000,27532,0
-13.4531,-20.5586,-8.9961,27243,0
-7.6680,-14.3477,15.9805,27434,0
-4.0664,25.1133,7.2852,27551,0
-12.5703,13.1562,-8.1914,27233,0
-10.5039,-19.2539,10.8867,27417,0
-3.1094,16.4844,13.1836,27571,0
-10.8477,21.3125,-6.7344,27261,0
-12.7617,-22.1250,4.7578,27375,0
-2.8047,6.7227,17.6289,27579,0
-8.7422,27.8320,-4.8594,27280,0
-13.7578,-23.1172,-1.3711,27341,0
-3.6836,-2.3945,19.3945,27341,0
-6.6328,30.7734,-1.5664,27599,0
-14.0234,-0.0977,-10.3750,27311,0
-5.8281,-9.9805,18.0078,27309,0
-5.0234,28.8242,3.6445,27604,0
-13.3359,7.5625,-8.9570,27338,0
-8.5508,-15.8047,13.9883,27294,0
-3.6094,21.8164,10.0039,27552,0
-12.1484,16.2227,-7.4648,27387,0
-13.7969,-15.8359,-11.5234,27288,0
-2.6875,12.2383,15.0977,27547,0
-10.1953,24.2656,-6.2383,27449,0
-14.2617,-11.1680,-11.2930,27257,0
-2.9570,3.3906,18.2773,27520,0
-7.9727,28.8203,-3.5938,27482,0
-14.4062,-5.0391,-10.7969,27231,0
-13.6836,-22.1953,-3.2500,27483,0
-5.9062,29.6289,0.1992,27531,0
-14.0664,1.6250,-9.9922,27226,0
-13.6055,-20.9805,-7.3477,27226,0
-4.4492,25.8750,5.5625,27567,0
-13.0352,9.1719,-8.9570,27238,0
-13.6055,-18.2891,-10.3359,27238,0
-3.2617,20.3203,11.1133,27434,0
-11.3828,16.3750,-7.4648,27559,0
-13.7188,-14.8477,-11.8711,27260,0
-11.9570,-19.7148,7.3984,27379,0
-9.4688,23.3438,-6.0078,27595,0
-13.8750,-10.5938,-12.3672,27292,0
-13.3750,-21.1641,1.7695,27342,0
-7.4766,26.9492,-2.8281,27614,0
-14.2188,-5.3438,-11.3320,27296,0
-13.8359,-20.5195,-3.4414,27322,0
-4.6797,-3.3516,18.4727,27592,0
-13.8398,0.8203,-10.1055,27322,0
