x,y,z,som,picos
-14.7109,4.7695,0.1211,27443,0
-4.9062,-3.4297,0.1992,27363,0
-10.1172,-0.1758,-2.2539,27450,0
-4.5273,-3.9648,-0.0703,27377,0
-11.2305,0.8594,-2.2539,27411,0
-13.2188,3.7734,0.7344,27403,0
-12.3047,1.9727,-2.1758,27409,0
-12.1914,2.9688,0.9648,27411,0
-4.2969,-4.5000,-0.7617,27379,0
-11.0391,2.1250,1.0391,27445,0
-4.5664,-4.5039,-1.0273,27343,0
-14.1445,3.6953,-1.7188,27445,0
-9.8945,1.1289,1.0781,27347,0
-14.7930,4.3828,-1.4492,27456,0
-8.6250,0.0547,1.0039,27333,0
-5.8672,-3.6211,-1.7188,27451,0
-7.4766,-0.9414,0.8477,27350,0
-6.8242,-2.9688,-1.9492,27350,0
-15.3320,5.0742,-0.6836,27429,0
-6.4414,-1.8594,0.7344,27358,0
-15.1367,4.9961,-0.2617,27405,0
-5.5664,-2.7031,0.5039,27369,0
-9.1250,-0.9766,-2.1758,27386,0
-4.8281,-3.5469,0.1992,27403,0
-10.2344,0.0938,-2.2148,27360,0
-13.9453,4.2305,0.5039,27415,0
-4.4062,-4.1211,-0.1484,27356,0
-12.9961,3.5039,0.7344,27440,0
-4.2578,-4.5000,-0.5312,27337,0
-12.5703,2.2383,-2.1406,27456,0
-4.3359,-4.5391,-0.8750,27346,0
-13.6445,3.1953,-1.9102,27449,0
-10.6562,1.7812,1.0391,27348,0
-14.4453,4.0391,-1.6406,27448,0
-9.3945,0.7461,1.0391,27354,0
-5.3672,-3.9648,-1.4883,27431,0
-15.0234,4.6133,-1.2578,27377,0
-6.2500,-3.3516,-1.7578,27415,0
-15.2891,4.9609,-0.8750,27409,0
-7.0156,-1.3984,0.8086,27409,0
-15.2891,5.0352,-0.4531,27403,0
-5.9844,-2.3945,0.5820,27446,0
-8.4727,-1.5547,-2.1758,27390,0
-14.9492,4.9219,-0.0703,27466,0
-9.6992,-0.4023,-2.2539,27385,0
-14.3281,4.4609,0.3125,27477,0
-4.5625,-3.8906,0.0078,27389,0
-13.4570,3.8867,0.6172,27500,0
-4.2188,-4.3125,-0.3789,27375,0
-12.1484,1.8555,-2.1758,27491,0
-12.3359,3.0820,0.8867,27408,0
-13.2617,2.8516,-1.9844,27482,0
-11.1484,2.1250,1.0039,27398,0
-4.5273,-4.4648,-1.0664,27469,0
-9.8555,1.0508,1.0391,27437,0
-5.1055,-4.1953,-1.4102,27427,0
-14.8320,4.4219,-1.4102,27455,0
-5.9453,-3.5820,-1.6797,27410,0
-15.2891,4.8438,-0.9883,27466,0
-7.3594,-1.0938,0.8867,27397,0
-6.9414,-2.8164,-1.9102,27471,0
-6.2891,-2.0508,0.6953,27471,0
-8.0508,-1.8203,-2.1406,27390,0
-15.1328,4.9609,-0.1836,27469,0
-9.3555,-0.7852,-2.2148,27386,0
-14.6016,4.6523,0.1992,27489,0
-4.6406,-3.7383,0.0820,27365,0
-10.5781,0.4023,-2.2930,27492,0
-4.3008,-4.1953,-0.2227,27389,0
-11.7656,1.3984,-2.2148,27442,0
-12.7969,3.3516,0.8086,27442,0
-12.9141,2.4688,-2.0625,27443,0
-11.5742,2.5078,0.9648,27447,0
-4.3359,-4.5000,-0.8750,27419,0
-10.3438,1.5117,1.0039,27484,0
-4.7969,-4.3125,-1.2188,27422,0
-14.6797,4.1562,-1.6016,27480,0
-9.0859,0.4766,1.0391,27399,0
-15.0977,4.6523,-1.1797,27495,0
-7.9023,-0.6328,0.9258,27370,0
-6.4375,-3.2383,-1.8320,27370,0
-6.7812,-1.5156,0.7734,27376,0
-7.4766,-2.3203,-2.0234,27376,0
-15.2930,4.9961,-0.3789,27462,0
-5.8320,-2.5117,0.5430,27384,0
-14.9492,4.8438,0.0078,27441,0
-5.0625,-3.2383,0.2734,27414,0
-9.8555,-0.2891,-2.2539,27415,0
-4.5234,-3.8906,-0.0703,27422,0
-11.0391,0.7852,-2.2930,27404,0
-13.3789,3.8477,0.6562,27420,0
-4.2188,-4.3125,-0.3398,27389,0
-12.3398,3.0430,0.9258,27443,0
-4.1836,-4.5430,-0.7227,27339,0
-13.2617,2.7383,-1.9844,27455,0
-4.4883,-4.4258,-1.0273,27342,0
-14.1445,3.5430,-1.7930,27454,0
-9.9648,1.2070,1.0391,27341,0
-14.8281,4.3086,-1.4883,27441,0
-8.7734,0.2109,1.0039,27360,0
